ACCIDENT_NO,NODE_ID,NODE_TYPE,AMG_X,AMG_Y,LGA_NAME,LGA NAME ALL,DEG_URBAN_NAME,LATITUDE,LONGITUDE,POSTCODE_CRASH
T20160023465,310042,I,2380597.57,2385443.376,GOLDEN PLAINS,"COLAC OTWAY,GOLDEN PLAINS",RURAL_VICTORIA,-38.024577,143.640076,3322
T20160023467,310203,N,2514741.109,2445719.485,WHITTLESEA,WHITTLESEA,RURAL_VICTORIA,-37.489044,145.166702,3757
T20160023468,30022,I,2400204.441,2437046.856,BALLARAT,BALLARAT,LARGE_PROVINCIAL_CITIES,-37.561974,143.870338,3350
T20160023469,312624,I,2633047.263,2589887.354,WANGARATTA,WANGARATTA,RURAL_VICTORIA,-36.180574,146.479131,3682
T20160023470,63536,I,2491931.345,2416093.652,MOONEE VALLEY,MOONEE VALLEY,MELB_URBAN,-37.756075,144.908432,3040
T20160023471,46189,I,2488268.887,2417864.03,MOONEE VALLEY,MOONEE VALLEY,MELB_URBAN,-37.740084,144.866897,3033
T20160023473,597,I,2503084.32,2403268.267,GLEN EIRA,GLEN EIRA,MELB_URBAN,-37.871662,145.035056,3161
T20160023474,309988,N,2520070.18,2393241.226,DANDENONG,DANDENONG,MELB_URBAN,-37.96179,145.22839,3175
T20160023475,311257,N,2332400.529,2499554.005,PYRENEES,PYRENEES,RURAL_VICTORIA,-36.989081,143.116968,3384
T20160023476,309976,N,2250034.39,2528860.221,HORSHAM,HORSHAM,SMALL_CITIES,-36.706789,142.201681,3400
T20160023478,311317,I,2523905.833,2372218.091,CASEY,CASEY,MELB_URBAN,-38.151097,145.272723,3977
T20160023478,311317,I,2523905.833,2372218.091,CASEY,CASEY,RURAL_VICTORIA,-38.151097,145.272723,3977
T20160023482,310628,N,2575796.328,2490456.498,MANSFIELD,MANSFIELD,RURAL_VICTORIA,-37.082948,145.852599,3720
T20160023483,314315,N,2494334.087,2335983.719,MORNINGTON PENINSULA,MORNINGTON PENINSULA,RURAL_VICTORIA,-38.47778,144.93508,3929
T20160023488,29446,I,2500458.304,2409092.751,YARRA,YARRA,MELB_URBAN,-37.819189,145.005205,3121
T20160023490,1015,I,2529703.061,2382319.387,CASEY,CASEY,MELB_URBAN,-38.059929,145.338449,3806
T20160023494,278678,I,2492459.336,2434451.789,HUME,HUME,MELB_URBAN,-37.590663,144.914611,3064
T20160023497,310800,N,2751612.911,2402156.131,EAST GIPPSLAND,EAST GIPPSLAND,RURAL_VICTORIA,-37.84764,147.85934,3904
T20160023498,42450,I,2511727.274,2393442.569,DANDENONG,"DANDENONG,KINGSTON",MELB_URBAN,-37.960119,145.133448,3172
T20160023499,29361,I,2497804.033,2412896.164,YARRA,YARRA,MELB_URBAN,-37.784917,144.975069,3054
T20160023500,310119,N,2240990.878,2542373.391,HORSHAM,HORSHAM,RURAL_VICTORIA,-36.582619,142.1051,3401
T20160023503,37775,I,2501095.708,2407727.074,STONNINGTON,STONNINGTON,MELB_URBAN,-37.831493,145.012447,3142
T20160023505,52350,I,2605135.255,2316321.245,SOUTH GIPPSLAND,SOUTH GIPPSLAND,TOWNS,-38.648881,146.207432,3960
T20160023508,311248,I,2610164.082,2352330.852,LATROBE,LATROBE,RURAL_VICTORIA,-38.323988,146.259707,3871
T20160023509,310663,N,2433053.884,2354891.889,SURF COAST,SURF COAST,RURAL_VICTORIA,-38.30506,144.23469,3217
T20160023511,310939,N,2518133.809,2399208.681,KNOX,KNOX,MELB_URBAN,-37.908066,145.206208,3179
T20160023512,311780,N,2515085.527,2406626.203,WHITEHORSE,WHITEHORSE,MELB_URBAN,-37.84129,145.171392,3131
T20160023513,43206,I,2497241.063,2417716.824,MORELAND,MERRI-BEK,MELB_URBAN,-37.741481,144.968696,3058
T20160023514,37337,I,2511787.817,2385280.66,KINGSTON,KINGSTON,MELB_URBAN,-38.033651,145.134268,3196
T20160023515,310030,N,2496261.049,2410550.291,MELBOURNE,MELBOURNE,MELB_URBAN,-37.806049,144.95754,3051
T20160023516,310219,N,2504341.403,2393778.178,KINGSTON,KINGSTON,MELB_URBAN,-37.957159,145.0494,3192
T20160023517,39791,I,2525570.436,2411498.092,MAROONDAH,MAROONDAH,MELB_URBAN,-37.797165,145.290346,3136
T20160023519,312077,N,2398317.16,2440030.15,BALLARAT,BALLARAT,LARGE_PROVINCIAL_CITIES,-37.53489,143.849384,3355
T20160023520,310002,N,2511869.085,2429006.942,NILLUMBIK,NILLUMBIK,MELB_URBAN,-37.63968,145.13449,3091
T20160023521,22687,I,2358224.282,2473149.021,PYRENEES,PYRENEES,RURAL_VICTORIA,-37.231258,143.402067,3468
T20160023522,310009,N,2521595.951,2412767.361,MAROONDAH,MAROONDAH,MELB_URBAN,-37.78583,145.24518,3134
T20160023525,17664,I,2653937.023,2547614.956,ALPINE,ALPINE,TOWNS,-36.558342,146.719812,3737
T20160023529,311267,N,2504061.827,2473790.573,MITCHELL,MITCHELL,RURAL_VICTORIA,-37.23619,145.045781,3658
T20160023530,51735,I,2432394.435,2521630.056,BENDIGO,BENDIGO,LARGE_PROVINCIAL_CITIES,-36.802638,144.242322,3555
T20160023532,310123,N,2496412.72,2422750.784,MORELAND,MERRI-BEK,MELB_URBAN,-37.69612,144.959322,3060
T20160023534,310071,I,2501864.766,2429435.23,WHITTLESEA,WHITTLESEA,MELB_URBAN,-37.635894,145.021129,3076
T20160023536,56250,I,2513226.921,2389959.786,DANDENONG,DANDENONG,MELB_URBAN,-37.991477,145.150576,3173
T20160023537,310011,N,2514820.145,2373370.037,FRANKSTON,FRANKSTON,MELB_URBAN,-38.14091,145.169048,3199
T20160023538,310117,N,2495542.13,2418569.57,MORELAND,MERRI-BEK,MELB_URBAN,-37.73379,144.949424,3044
T20160023539,43632,I,2526860.698,2385508.704,CASEY,CASEY,MELB_URBAN,-38.031283,145.305945,3805
T20160023541,310018,N,2463377.791,2422886.721,MELTON,MELTON,RURAL_VICTORIA,-37.694182,144.584729,3338
T20160023542,310179,I,2240262.102,2807455.713,MILDURA,MILDURA,SMALL_CITIES,-34.194985,142.184555,3500
T20160023544,310033,N,2511913.255,2397948.704,MONASH,MONASH,MELB_URBAN,-37.919519,145.135491,3168
T20160023545,65906,I,2503151.199,2409604.559,BOROONDARA,BOROONDARA,MELB_URBAN,-37.814572,145.035789,3122
T20160023547,65743,I,2496597.503,2410076.774,MELBOURNE,MELBOURNE,MELB_URBAN,-37.810317,144.961359,3000
T20160023547,65743,I,2496597.503,2410076.774,MELBOURNE,MELBOURNE,MELBOURNE_CBD,-37.810317,144.961359,3000
T20160023549,310034,N,2502309.859,2414235.441,DAREBIN,DAREBIN,MELB_URBAN,-37.77285,145.026219,3078
T20160023550,310041,I,2512613.019,2383353.824,KINGSTON,KINGSTON,MELB_URBAN,-38.051,145.143701,3196
T20160023551,692,I,2486953.574,2425306.87,HUME,HUME,MELB_URBAN,-37.673004,144.852104,3045
T20160023553,310459,N,2435832.983,2526147.067,BENDIGO,BENDIGO,LARGE_PROVINCIAL_CITIES,-36.762171,144.281239,3550
T20160023556,312036,N,2601308.742,2365484.171,BAW BAW,BAW BAW,TOWNS,-38.206524,146.156631,3824
T20160023557,310224,I,2513751.336,2370073.251,FRANKSTON,FRANKSTON,MELB_URBAN,-38.170625,145.156919,3199
T20160023559,52709,I,2424078.397,2461989.355,HEPBURN,HEPBURN,TOWNS,-37.339468,144.14311,3460
T20160023560,310386,N,2490370.213,2411236.614,MARIBYRNONG,MARIBYRNONG,MELB_URBAN,-37.799823,144.890652,3011
T20160023563,311351,N,2507300.333,2410835.454,BOROONDARA,BOROONDARA,MELB_URBAN,-37.803459,145.0829,3104
T20160023564,314732,N,2500544.665,2412663.197,YARRA,YARRA,MELB_URBAN,-37.787019,145.006184,3068
T20160023565,310758,N,2478703.388,2402670.426,HOBSONS BAY,HOBSONS BAY,MELB_URBAN,-37.87681,144.757927,3028
T20160023566,52496,I,2237837.861,2807890.025,MILDURA,MILDURA,SMALL_CITIES,-34.190427,142.158433,3500
T20160023567,29819,I,2486726.749,2414843.006,BRIMBANK,BRIMBANK,MELB_URBAN,-37.767284,144.849345,3020
T20160023568,245906,I,2487000.623,2425430.701,HUME,HUME,MELB_URBAN,-37.671889,144.85264,3045
T20160023572,310026,I,2594755.237,2385041.098,BAW BAW,BAW BAW,RURAL_VICTORIA,-38.031046,146.079286,3831
T20160023573,40954,I,2523475.194,2406689.344,KNOX,KNOX,MELB_URBAN,-37.840547,145.266708,3153
T20160023578,310146,N,2521074.743,2413603.552,MAROONDAH,MAROONDAH,MELB_URBAN,-37.778308,145.239239,3134
T20160023579,321278,N,2532619.757,2381942.438,CASEY,CASEY,MELB_URBAN,-38.063227,145.371699,3806
T20160023581,310982,I,2765596.237,2399931.064,EAST GIPPSLAND,EAST GIPPSLAND,TOWNS,-37.863789,148.018945,3909
T20160023582,312334,N,2465575.604,2444630.36,MACEDON RANGES,MACEDON RANGES,RURAL_VICTORIA,-37.49834,144.610659,3437
T20160023584,310028,N,2484477.112,2408506.846,HOBSONS BAY,"HOBSONS BAY,WYNDHAM",MELB_URBAN,-37.824338,144.823678,3012
T20160023585,311909,N,2572505.719,2338967.999,SOUTH GIPPSLAND,SOUTH GIPPSLAND,RURAL_VICTORIA,-38.44807,145.830451,3950
T20160023586,310067,N,2508639.989,2401759.293,MONASH,MONASH,MELB_URBAN,-37.885223,145.098219,3148
T20160023588,29515,I,2485518.478,2411596.635,BRIMBANK,BRIMBANK,MELB_URBAN,-37.796516,144.835567,3020
T20160023591,37080,I,2499370.535,2410139.22,YARRA,YARRA,MELB_URBAN,-37.80976,144.992851,3121
T20160023592,313879,N,2507983.058,2427959.506,WHITTLESEA,WHITTLESEA,MELB_URBAN,-37.649159,145.090468,3752
T20160023593,53502,I,2498417.487,2566707.173,CAMPASPE,CAMPASPE,RURAL_VICTORIA,-36.398802,144.982357,3624
T20160023595,310228,N,2436131.012,2357380.601,SURF COAST,SURF COAST,RURAL_VICTORIA,-38.28286,144.270084,3217
T20160023596,310619,I,2283400.909,2348876.503,MOYNE,"MOYNE,WARRNAMBOOL",RURAL_VICTORIA,-38.336281,142.522613,3281
T20160023598,310841,N,2699699.925,2592653.34,TOWONG,TOWONG,RURAL_VICTORIA,-36.143983,147.219191,3700
T20160023602,41938,I,2524877.241,2400564.375,KNOX,KNOX,MELB_URBAN,-37.895696,145.282844,3156
T20160023603,358469,N,2623783.045,2416798.339,BAW BAW,BAW BAW,RURAL_VICTORIA,-37.741533,146.404541,3825
T20160023604,310046,I,2483372.07,2346845.053,MORNINGTON PENINSULA,MORNINGTON PENINSULA,MELB_URBAN,-38.379818,144.809726,3941
T20160023605,358468,N,2542415.964,2378729.463,CARDINIA,CARDINIA,SMALL_CITIES,-38.091776,145.48351,3810
T20160023606,310611,N,2571577.35,2542954.92,STRATHBOGIE,STRATHBOGIE,RURAL_VICTORIA,-36.610161,145.800181,3669
T20160023609,310661,N,2512732.707,2424213.233,NILLUMBIK,NILLUMBIK,MELB_URBAN,-37.682862,145.144358,3089
T20160023610,310972,N,2552874.124,2410673.354,YARRA RANGES,YARRA RANGES,RURAL_VICTORIA,-37.803445,145.600426,3139
T20160023613,311561,N,2541509.606,2411023.167,YARRA RANGES,YARRA RANGES,RURAL_VICTORIA,-37.80087,145.471356,3139
T20160023616,310379,N,2506272.081,2391024.178,KINGSTON,KINGSTON,MELB_URBAN,-37.98196,145.071393,3194
T20160023617,50992,I,2536095.766,2570196.08,SHEPPARTON,SHEPPARTON,SMALL_CITIES,-36.366671,145.402244,3630
T20160023621,35605,I,2506268.417,2391000.487,KINGSTON,KINGSTON,MELB_URBAN,-37.982174,145.071351,3194
T20160023622,310103,N,2444347.392,2372354.272,GEELONG,GEELONG,LARGE_PROVINCIAL_CITIES,-38.148507,144.365121,3220
T20160023623,278486,I,2477743.712,2401627.849,WYNDHAM,WYNDHAM,MELB_URBAN,-37.886181,144.746987,3030
T20160023624,310629,N,2580951.334,2485003.299,MANSFIELD,MANSFIELD,RURAL_VICTORIA,-37.13166,145.911169,3713
T20160023625,310050,N,2499234.113,2404896.809,STONNINGTON,STONNINGTON,MELB_URBAN,-37.856994,144.991297,3181
T20160023627,42658,I,2519875.558,2393919.464,DANDENONG,DANDENONG,MELB_URBAN,-37.955684,145.226157,3175
T20160023629,310053,N,2510338.998,2409914.92,WHITEHORSE,WHITEHORSE,MELB_URBAN,-37.811724,145.117419,3129
T20160023630,310024,N,2445144.396,2381004.173,GEELONG,GEELONG,LARGE_PROVINCIAL_CITIES,-38.070631,144.374861,3214
T20160023635,310052,N,2508351.216,2412165.305,BOROONDARA,BOROONDARA,MELB_URBAN,-37.791468,145.094819,3104
T20160023636,310365,N,2521595.651,2365134.247,CASEY,CASEY,RURAL_VICTORIA,-38.214968,145.246577,3912
T20160023638,37692,I,2499483.509,2406021.164,STONNINGTON,STONNINGTON,MELB_URBAN,-37.846864,144.994132,3141
T20160023640,310155,N,2443059.75,2376656.766,GEELONG,GEELONG,LARGE_PROVINCIAL_CITIES,-38.10967,144.350767,3215
T20160023641,59646,I,2434518.235,2527333.334,BENDIGO,BENDIGO,LARGE_PROVINCIAL_CITIES,-36.751389,144.266615,3550
T20160023643,310267,N,2585149.739,2377586.728,BAW BAW,BAW BAW,RURAL_VICTORIA,-38.09913,145.970751,3821
T20160023646,310338,N,2433468.423,2433050.054,MOORABOOL,MOORABOOL,RURAL_VICTORIA,-37.600951,144.2465,3342
T20160023647,310101,I,2507377.862,2388366.655,KINGSTON,KINGSTON,MELB_URBAN,-38.005895,145.084006,3195
T20160023649,1216,I,2506124.505,2418962.509,BANYULE,BANYULE,MELB_URBAN,-37.73024,145.069481,3085
T20160023650,310926,N,2505272.98,2425969.476,WHITTLESEA,WHITTLESEA,MELB_URBAN,-37.66711,145.05977,3082
T20160023651,25939,I,2488306.67,2421544.473,BRIMBANK,BRIMBANK,MELB_URBAN,-37.706923,144.867384,3043
T20160023653,311258,N,2538523.13,2379971.138,CARDINIA,CARDINIA,SMALL_CITIES,-38.08076,145.43907,3810
T20160023657,310157,N,2528696.426,2411443.292,YARRA RANGES,YARRA RANGES,MELB_URBAN,-37.797568,145.325843,3138
T20160023662,310160,N,2540426.035,2455111.789,MURRINDINDI,"MURRINDINDI,MURRINDINDI",RURAL_VICTORIA,-37.40365,145.45665,3717
T20160023663,63123,I,2491193.173,2417534.138,MOONEE VALLEY,MOONEE VALLEY,MELB_URBAN,-37.743089,144.900072,3040
T20160023667,310278,N,2221751.983,2810944.247,MILDURA,MILDURA,RURAL_VICTORIA,-34.15848,141.98524,3505
T20160023668,310443,N,2486680.908,2595362.277,CAMPASPE,CAMPASPE,RURAL_VICTORIA,-36.140454,144.85201,3564
T20160023672,132507,N,2504426.868,2411278.316,BOROONDARA,BOROONDARA,MELB_URBAN,-37.799486,145.050267,3102
T20160023673,310315,I,2615419.097,2368998.357,LATROBE,LATROBE,RURAL_VICTORIA,-38.173218,146.317153,3825
T20160023675,310153,N,2484973.69,2430199.967,HUME,HUME,RURAL_VICTORIA,-37.628884,144.829759,3428
T20160023676,258906,N,2541690.508,2380920.562,CARDINIA,CARDINIA,SMALL_CITIES,-38.07207,145.475116,3810
T20160023677,310279,N,2362553.479,2586263.956,BULOKE,BULOKE,RURAL_VICTORIA,-36.2126,143.471322,3525
T20160023678,45205,I,2489615.6,2414590.556,MARIBYRNONG,MARIBYRNONG,MELB_URBAN,-37.769595,144.882131,3032
T20160023679,29736,I,2509615.385,2371904.149,FRANKSTON,FRANKSTON,MELB_URBAN,-38.154184,145.109699,3199
T20160023681,311288,N,2501582.076,2422077.642,DAREBIN,DAREBIN,MELB_URBAN,-37.702191,145.017942,3073
T20160023682,310147,N,2502830.109,2404896.023,STONNINGTON,STONNINGTON,MELB_URBAN,-37.856997,145.032161,3144
T20160023684,310192,I,2407476.314,2341961.438,SURF COAST,SURF COAST,RURAL_VICTORIA,-38.419319,143.94067,3235
T20160023685,310454,N,2632063.117,2399965.767,WELLINGTON,WELLINGTON,RURAL_VICTORIA,-37.892039,146.50149,3825
T20160023686,58042,I,2499245.671,2428043.772,WHITTLESEA,WHITTLESEA,MELB_URBAN,-37.648434,144.991452,3076
T20160023688,223363,N,2522371.845,2383843.849,CASEY,CASEY,MELB_URBAN,-38.046401,145.254868,3976
T20160023690,316365,N,2422473.183,2355499.615,SURF COAST,SURF COAST,RURAL_VICTORIA,-38.298759,144.113805,3240
T20160023691,51057,I,2536186.571,2568536.923,SHEPPARTON,SHEPPARTON,SMALL_CITIES,-36.381621,145.403334,3630
T20160023692,310420,N,2675445.508,2530062.932,ALPINE,ALPINE,RURAL_VICTORIA,-36.71275,146.96409,3741
T20160023693,310270,N,2698719.91,2518593.973,ALPINE,ALPINE,RURAL_VICTORIA,-36.811472,147.227558,3699
T20160023694,310145,N,2506983.026,2395704.28,KINGSTON,KINGSTON,MELB_URBAN,-37.93979,145.07944,3202
T20160023695,310493,N,2541485.318,2477591.481,MURRINDINDI,"MURRINDINDI,MURRINDINDI",RURAL_VICTORIA,-37.201028,145.467369,3717
